,0,1,3,4,5,8,9,10,11,13,14,16,17,18,28,31,32,33,34,36,38,39,41,44,45,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,73,74,77,78,80,81,82,84,85,87,88,90,92,93,94,95,96,97,98,99,100,101,102,104,105,108,109,110,111,112,113,115,120,121,124,125,128,129,140,153,154,158,159,161,163,176,186,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,223,225,228,229,230,238,240,241,242,243,244,245,246,247,248,253,255,257,258,259,260,262,263,265,267,268,269,274,276,277,278,279,280,281,282,284,286,287,289,290,291,294,295,297,298,299,300,301,302,304,305,316,318,319,320,321,323,330,332,333,334,335,336,337,338,339,340,341,342,343,346,352,353,355,356,359,360,364,365,368,370,371,373,375,376,377,378,379,380,381,382,383,386,387,388,389,390,391,392,393,394,395,397,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,421,422,424,425,426,428,430,431,433,434,435,436,437,438,439,440,441,442,443,446,447,448,449,450,451,452,453,454,455,456,457,462,463,464,465,468,473,475,476,477,478,493,494,495,496,497,498,499,500,501,502,503,504,505,507,508,512,513,515,516,517,519,521,526,529,530,532,534,535,536,538,539,540,544,545,547,548,549,551,552,554,555,556,558,559,560,561,562,563,564,567,568,579,580,589,592,595,597,598,599,600,610,612,613,615,620,653,655,656,660,662,663,664,668,669,670,671,819,820,821,824,832,833,834,835,836,837,838,840,843,844,846,849,852,853,854,857,868,871,873,874,875,876,877,878,881,882,885,886,889,890,899,907,919,924,930,935,936,937,938,939,940,945,946,947,948,949,954,955,958,963,965,968,969,970,972,975,976,981,1002,1004,1005,1007,1031,1032,1033,1034,1045,1046,1050,1053,1055,1056,1060,1065,1066,1067,1069,1070,1071,1073,1080,1085,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1100,1102,1103,1105,1106,1107,1109,1110,1111,1112,1114,1115,1117,1118,1119,1120,1123,1126,1127,1128,1131,1133,1134,1135,1143,1154,1155,1158,1162,1163,1169,1173,1176,1178,1195,1198,1205,1211,1213,1214,1215,1217,1219,1220,1221,1225,1227,1228,1229,1232,1234,1239,1240,1242,1247,1248,1250,1252,1253,1255,1257,1258,1265,1269,1272,1274,1284,1285,1289,1295,1304,1305,1309,1312,1318,1320,1321,1322,1325,1326,1329,1330,1331,1332,1333,1335,1337,1340,1341,1342,1343,1344,1363,1369,1371,1385,1390,1391,1392,1396,1399,1407,1411,1413,1415,1421,1432,1442,1472,1513,1514,1515,1516,1519,1520,1524,1527,1528,1543,1544,1556,1577,1595,1599,1605,1639,1640,1641,1642,1644,1651,1652,1653,1654,1655,1657,1665,1677,1679,1680,1683,1686,1688,1690,1695,1696,1697,1701,1702,1704,1705,1706,1709,1712,1713,1716,1717,1719,1720,1722,1724,1735,1739,1740,1741,1745,1746,1763,1772,1777,1778,1779,1782,1786,1793,1794,1804,1808,1830,1832,1839,1846,1848,1858,1866,1872,1878,1881,1883,1885,1894,1895,1898,1917,1925,1933,1939,1960,1966,1968,1971,2010,2015,2023,2038,2045,2048,2051,2064,2065,2067,2068,2069,2072,2073,2076,2084,2086,2087,2093,2097,2099,2106,2107,2132,2135,2137,2139,2141,2142,2143,2144,2145,2149,2151,2157,2158,2159,2161,2212,2230,2247,2272,2276,2277,2284,2290,2297,2298,2311,2312,2313,2314,2315,2316,2319,2321,2328,2337,2338,2339,2345,2402,2405,2414,2417,2418,2420,2421,2423,2424,2427,2428,2429,2431,2432,2441,2449,2453,2455,2458,2460,2461,2462,2463,2464,2466,2468,2473,2474,2475,2476,2478,2480,2483,2487,2488,2492,2502,2509,2510,2512,2516,2523,2527,2528,2537,2540,2542,2543,2549,2550,2554,2556,2558,2560,2561,2562,2563,2569,2578,2579,2584,2585,2586,2587,2592,2626,2628,2633,2645,2656,2670,2673,2674,2680,2686,2687,2688,2690,2691,2692,2696,2697,2698,2699,2704,2710,2712,2714,2715,2716,2722,2723,2724,2754,2756,2757,2760,2761,2764,2772,2779,2785,2789,2792,2795,2796,2800,2801,2802,2803,2804,2805,2807,2809,2811,2812,2813,2814,2815,2817,2819,2821,2829,2831,2835,2839,2842,2847,2848,2850,2853,2854,2855,2856,2857,2858,2868,2909,2919,2931,2932,2937,2940,2941,2942,2947,2949,2951,2952,2954,2961,2968,2969,2972,2973,2975,2982,2983,2984,2985,2991,2992,2995,3001,3007,3009,3058,3060,3064,3072,3075,3078,3080,3082,3088,3089,3091,3092,3095,3097,3098,3099,3100,3103,3104,3105,3106,3110,3114,3115,3117,3119,3120,3125,3128,3129,3130,3134,3136,3137,3140,3141,3147,3149,3150,3162,3182,3183,3184,3185,3189,3190,3191,3193,3197,3199,3200,3201,3202,3203,3204,3205,3206,3207,3211,3212,3213,3214,3215,3216,3217,3218,3219,3221,3222,3223,3224,3227,3228,3229,3231,3232,3233,3234,3235,3236,3237,3238,3239,3240,3241,3242,3243,3244,3245,3246,3247,3248,3249,3255,3256,3260,3265,3267,3271,3279,3280,3281,3282,3285,3287,3289,3295,3314,3315,3316,3317,3318,3319,3321,3322,3323,3324,3325,3326,3327,3328,3336,3337,3340,3341,3343,3344,3345,3346,3347,3348,3349,3350,3351,3352,3354,3355,3356,3358,3359,3360,3361,3366,3429,3433,3439,3441,3444,3447,3588,3592,3593,3594,3596,3597,3598,3599,3600,3601,3602,3604,3605,3606,3607,3609,3610,3611,3612,3613,3618,3619,3620,3621,3622,3623,3624,3625,3629,3630,3632,3633,3634,3635,3636,3638,3639,3641,3642,3643,3644,3645,3646,3648,3650,3651,3652,3655,3656,3659,3660,3661,3662,3663,3664,3665,3666,3668,3672,3673,3674,3675,3676,3678,3681,3682,3683,3685,3686,3687,3688,3689,3690,3691,3692,3693,3694,3697,3701,3703,3709,3713,3718,3722,3726,3729,3734,3735,3736,3738,3740,3741,3742,3754,3762,3773,3789,3797,3799,3800,3801,3803,3808,3809,3813,3814,3815,3816,3818,3819,3821,3830,3844,3855,3858,3859,3863,3865,3866,3868,3870,3871,3874,3875,3876,3883,3885,3886,3887,3889,3890,3892,3898,3900,3902,3906,3907,3909,3912,3917,3919,3933,3935,3936,3947,3950,3952,3954,3980,3981,3982,3985,3987,3988,3990,4016,4017,4035,4083,4084,4087,4141,4142,4143,4145,4146,4152,4160,4163,4165,4168,4173,4177,4182,4184,4186,4187,4189,4191,4227,4234,4242,4244,4254,4257,4259,4263,4264,4266,4267,4268,4270,4271,4272,4274,4288,4289,4293,4295,4299,4305,4309,4311,4313,4314,4327,4329,4330,4331,4345,4351,4353,4358,4370,4381,4399,4406,4414,4416,4418,4419,4420,4423,4424,4425,4426,4427,4432,4433,4434,4436,4440,4445,4454,4485,4497,4505,4510,4511,4512,4516,4517,4518,4520,4522,4526,4528,4529,4530,4533,4534,4537,4539,4542,4543,4547,4548,4549,4551,4554,4555,4557,4559,4560,4561,4562,4564,4565,4567,4568,4569,4570,4571,4572,4573,4574,4575,4576,4577,4578,4579,4580,4581,4584,4587,4591,4598,4599,4601,4603,4604,4606,4608,4609,4610,4611,4612,4613,4616,4617,4618,4620,4621,4622,4623,4624,4627,4628,4629,4630,4631,4632,4634,4636,4641,4653,4657,4660,4661,4662,4670,4671,4672,4673,4674,4675,4676,4677,4678,4679,4680,4681,4683,4684,4685,4686,4688,4691,4692,4694,4695,4696,4697,4698,4699,4700,4701,4702,4706,4707,4709,4710,4715,4717,4718,4721,4723,4724,4725,4727,4732,4737,4739,4740,4741,4755,4771,4772,4773,4779,4789,4791,4792,4797,4798,4799,4800,4803,4804,4806,4809,4810,4814,4817,4818,4820,4830,4832,4841,4842,4846,4848,4852,4853,4855,4856,4857,4860,4864,4865,4870,4881,4883,4904,4905,4921,4922,4923,4924,4926,4927,4930,4932,4933,4946,4947,4948,4949,4950,4953,4954,4955,4956,4961,4967,4968,4972,4973,4975,4977,4983,4984,4992,4998,4999,5003,5004,5007,5014,5026,5042,5043,5044,5050,5052,5057,5075,5085,5088,5092,5103,5114,5119,5122,5128,5129,5130,5137,5138,5154,5167,5215,5267,5287,5294,5308,5312,5313,5314,5317,5318,5319,5325,5328,5332,5333,5334,5345,5353,5359,5362,5383,5386,5387,5391,5424,5425,5428,5431,5433,5435,5446,5447,5454,5466,5468,5474,5504,5505,5506,5507,5508,5513,5514,5518,5521,5523,5524,5526,5527,5528,5529,5531,5532,5533,5536,5538,5539,5543,5544,5545,5546,5551,5552,5555,5558,5562,5571,5572,5573,5574,5577,5579,5580,5581,5582,5584,5585,5586,5587,5591,5607,5608,5614,5625,5627,5640,5642,5643,5646,5647,5648,5649,5650,5651,5655,5656,5657,5658,5659,5660,5661,5663,5665,5667,5673,5674,5675,5677,5678,5679,5680,5681,5683,5684,5685,5686,5687,5688,5692,5693,5694,5698,5699,5700,5701,5702,5703,5704,5710,5712,5713,5716,5717,5718,5719,5720,5721,5723,5731,5732,5733,5734,5737,5738,5740,5742,5743,5746,5747,5749,5750,5752,5753,5757,5759,5761,5762,5763,5764,5765,5766,5767,5769,5770,5775,5777,5778,5780,5783,5784,5785,5787,5788,5792,5796,5799,5801,5802,5803,5809,5813,5815,5816,5819,5820,5821,5822,5825,5826,5827,5828,5829,5832,5834,5837,5840,5842,5843,5845,5846,5847,5848,5849,5850,5851,5852,5853,5854,5855,5856,5858,5859,5862,5863,5869,5873,5875,5876,5877,5878,5879,5880,5881,5885,5888,5889,5890,5894,5896,5901,5902,5903,5905,5906,5907,5911,5914,5917,5918,5919,5920,5921,5923,5927,5928,5930,5931,5932,5935,5936,5942,5944,5949,5951,5953,5960,5964,5965,5966,5968,5969,5971,5972,5977,5979,5983,5984,5985,5991,5992,5993,5996,5998,5999,6001,6003,6010,6016,6022,6034,6035,6036,6037,6038,6040,6041,6044,6049,6050,6054,6057,6059,6060,6062,6065,6066,6067,6068
PAL_234_20140101_F02.,,11.0,,,,,5.33333333333,,,,0.5,0.5,1.0,,,,1.0,8.0,,,,,,,46.0,4.0,,,,,,,117.0,3.5,3.0,,,,,,,,,,41.3333333333,0.583333333333,,,,62.6,88.0,,,,,1294.0,1.0,16.0,2.0,29.5,2.5,,467.648648649,,1.0,,14.6666666667,,0.5,,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,6.0,1289.0,15.0,149.0,427.0,,,0.5,,,,,,,,,,,,,0.25,,0.230769230769,,0.666666666667,,,,,,6.0,,,,,,,,,,,,0.5,1.0,,,0.333333333333,,,,,,,,,,,0.5,,,4.0,,,,,,,,,,,,,,,,,,,0.25,,,,0.333333333333,,,,,,,,,,,,0.236363636364,1.0,0.333333333333,,,,,,,,,,,0.166666666667,,0.2,,8.13953488372,,,,,,34.0,1.0,,,0.666666666667,,0.666666666667,,0.666666666667,44.6428571429,,39.0,2.5,0.5,119.666666667,10.0,0.1,2405.66666667,10.3333333333,,,0.333333333333,1.5,,,0.5,0.5,,,1.0,151.0,1.5,,,,2.0,69.0,,,,,,,0.8,4.66666666667,,6.33333333333,,,,,,,,,,,,,,4.5,0.347826086957,66.3255813953,15.5,,,,,,,,,,,5.0,2.0,24.6666666667,0.25,,,,,,,,,,,,,0.272536687631,,,3.0,,2.0,,,,,,0.587332053743,,,,,,,,,,,,,,,,,,0.5,,,,0.333333333333,,,,,,,,,,,1.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,19.3333333333,,,,,0.25,,,,,,,,,,,,,,,,0.25,,,,,,,0.333333333333,,0.5,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142857142857,,,,,,,,,,,0.0769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692307692308,,,,,0.166666666667,,,,0.125,0.8,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,0.270202020202,23.0,3.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,10.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.75,,,,1.0,41.0,,9.66666666667,,,,,,,,,19.3333333333,0.333333333333,,,,,,,,0.857142857143,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.4,,,,,,,,,,0.333333333333,,,4.5,,,,,0.2,,0.307692307692,,,1.0,1.0,,,,,,2.57142857143,,,,,,,,,,,,,,1.5,0.5,,0.25,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,0.25,,,,0.405405405405,,,,0.25,,,,,,,,,,,,,,,,,,,,,,7.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,0.619047619048,,,,,27.8,0.214285714286,,0.333333333333,0.4,,,,,,,0.6,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,0.285714285714,,,,,,,,,0.163636363636,,,,0.571428571429,,,0.25,,,,0.25,,,0.21875,,,,,2.0,,,,663.0,,,10.3333333333,,2.0,,0.428571428571,,,,,,,1.33333333333,0.666666666667,,24.3333333333,,,0.5,,,,,,,,2.16,,,,,,,0.75,,0.166666666667,8.6,,7.25,,,,,,,,,,,,3.88888888889,2.0,4.11111111111,,,,0.4,,,,0.166666666667,0.3,,,0.111111111111,,,0.222222222222,,,,,,,,,,0.444444444444,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142857142857,,,,,,,,0.142857142857,,,0.285714285714,,,,0.125,,,,,,,,,,,0.142857142857,0.142857142857,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.142857142857,,,,,,,,,,,,,,,0.142857142857,,,,,,,,,,,,,,,,,,,,0.100775193798,,,,,,0.166666666667,1.0,,,,,,,,0.25,,,,,,18.0,0.8,1.1,0.7,,,,0.111111111111,,,,0.117647058824,,0.444444444444,,0.914285714286,,,,,,0.75,,,,,,149.333333333,2.0,,4.0,,2.4,7.0,,0.666666666667,,0.5,0.375,4.4,,,,,,,,,,,3.0,,2.0,,,,3.66666666667,2.0,4.0,,5.0,,,,,5.0,1.0,,,,,,1.0,,,,0.5,,,,,,,0.5,,,,131.0,,,,0.25,,,,,,,,2.0,,0.25,,1.0,1.0,,,,,,,,,,,,,,,,,1.5,0.875,,,,,,0.666666666667,,,,,0.333333333333,,,,15.3333333333,,3.02222222222,1.45588235294,,0.5,,,0.5,,,,0.21408307267,1.33333333333,,,,,,,0.222222222222,,,,,,,,,,,,,,0.75,,,,,,,,0.5,,1.0,,,,,2.0,,,,,,2.33333333333,,2.4,,,,,,,,,,0.333333333333,0.333333333333,,,,0.333333333333
PAL_247_20140204_F02.,,33.0,,,,,2.33333333333,,,,,,1.5,,,,0.5,2.66666666667,,,,,10.0,,22.0,,,,,,,0.333333333333,53.5,6.5,0.5,,,0.25,,,,,,,20.0,,,,0.25,549.2,224.5,,0.2,,,85.0,,4.0,1.0,60.0,,,1864.62162162,,,,12.6666666667,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,4.0,,,,2.0,1247.0,10.0,152.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,,,,,3.66666666667,,,,,,,,,,,,,,,0.142857142857,,,,0.25,,,0.5,,,,,,,,,,,,,0.709090909091,6.25,0.666666666667,,,,,,,,,,,,,,,16.7674418605,,,,,,76.75,2.0,1.0,,0.666666666667,,19.0,,,0.714285714286,,39.0,3.0,,284.0,33.5,,985.333333333,9.0,,,,3.75,,,,3.0,0.5,,11.5,53.0,1.5,,,,3.5,391.0,,0.329268292683,,,0.333333333333,1.33333333333,14.6,7.33333333333,,,,,,,,,,,,1.0,,1.0,0.34328358209,2.5,,1.15348837209,78.0,0.870967741935,,,0.4,,,,,,,5.0,7.0,26.0,,,,,,,,,,0.333333333333,,,,0.817610062893,3.83870967742,,1.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,0.333333333333,,,,,0.25,,,,,,,,,,,,,,,0.2,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285714285714,0.166666666667,0.142857142857,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208333333333,,,,,0.203862660944,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.302631578947,,,,,,,,,,,,,,,,,,,,,,268.0,1.0,,,,,,,,,,,,,,,,,3.0,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,0.733333333333,,,1.0,,1.0,,1.0,,,,9.0,,4.33333333333,,,,,,,,,9.66666666667,,0.666666666667,,,0.25,,,,0.214285714286,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,14.5,,,,,,0.5,,,,,,,2.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,3.0,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.333333333333,,,,,0.928571428571,,,,,53.6,,,0.166666666667,0.4,,,,,,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,0.428571428571,,,,,,,,,,,,,,,1.0,,,,76.0,,,4.33333333333,,3.0,,0.428571428571,,,,,,,,,,4.0,,,,,,,,,,,0.36,,,,,,0.142857142857,,0.2,0.5,8.0,,,,,,,,,,,,,,3.44444444444,3.77777777778,37.8888888889,,,,0.6,,,,,0.4,,,,,,,,,,,,,,,,0.222222222222,,,0.10447761194,,,,,0.25,,,,0.166666666667,,,,,,,0.164556962025,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.142857142857,0.133333333333,,,,,,,,,,,,,,,,,,,0.140449438202,,,,,,,,,0.571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.142857142857,,,,,,,0.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,0.571428571429,,,,,,,,,,,,,,29.5,,1.5,0.7,,,,0.111111111111,,,,,,,,,,,,,,2.0,,,,,,18.6666666667,1.0,,1.0,,0.4,2.5,,0.333333333333,,,0.375,2.4,,,,,,,,,,,4.0,,0.333333333333,,,,14.0,4.0,6.0,,3.0,,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,7.0,,,,,,,,,,,,4.0,,0.75,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,0.357142857143,,,,,,,,,,1.66666666667,,,1.45588235294,,,,,,,,,,0.666666666667,,,,,,,0.222222222222,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,0.4,,,,,,,,,,0.333333333333,0.333333333333,,0.216884695118,,
PAL_044_20130812_F02.,,2.0,,,,,5.66666666667,,,,,,1.0,,,,1.0,,,,,,,,22.0,,0.5,,,,,,28.5,1.0,2.0,,,,,,,,,,17.6666666667,,,,,4.0,,,,,,44.0,1.0,,,0.5,,,64.6486486486,,,,2.0,,0.5,,,,1.0,37.0,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,36.0,1295.0,13.0,292.0,22.0,,,,,,,,,,,,,,,,,,,,1.66666666667,,,,,,,,,,,,,0.5,,,0.578947368421,0.333333333333,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,3.5,,,,,,,,,,,,0.5,,,,,1.75,,,,,0.142857142857,,,,,,,,,,,0.325581395349,,,,,0.545454545455,3.5,,,,1.66666666667,,,,0.333333333333,25.3571428571,,23.0,2.0,,31.0,3.5,0.1,203.0,3.0,,,0.333333333333,1.0,,,,32.5,1.0,,22.0,32.0,,,,,4.5,2.0,,,,,,,,0.333333333333,,0.666666666667,,,,,,,6.08510638298,,0.48275862069,,,3.0,4.80597014925,22.5,,12.111627907,11.0,,,,,0.5,,,,,,1.0,,8.33333333333,,,0.666666666667,,,,,,,,,,,,0.274193548387,,,,,,,,,,7.92898272553,1.0,,,,,,,,,0.25,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,46.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1538461538,,,,,0.666666666667,,,,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,0.333333333333,0.333333333333,,,0.25,1.38888888889,6.57142857143,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,0.5,,,,,,,,,8.5,,,,,,,,,0.28893442623,1.0,,0.25,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.540404040404,,7.5,2.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0.5,,,,2.0,1.0,,,,,,,,2.0,,2.66666666667,0.666666666667,3.33333333333,,,,,0.2,,60.4285714286,,,,,,,0.338842975207,,1.0,,,,,,,,,,,0.5,2.5,,,,,,,,,,,1.0,,0.2,0.666666666667,,,,,,0.5,,0.428571428571,,,,1.0,,,,,0.4,,0.615384615385,,0.5,1.0,,0.8,0.5,,,,0.428571428571,0.333333333333,0.25,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,0.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428571428571,,0.166666666667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285714285714,,,,,,,,,,,,,0.142857142857,,0.25,,,,,,,,,,,,,19.0,,,,857.0,,,2.33333333333,,179.5,39.5,0.428571428571,,,,,,,0.666666666667,0.666666666667,,3.66666666667,,,8.0,,,,,,,,3.24,,,,,,,,0.2,,3.8,,8.0,,,,,,,,,,,,954.111111111,111.666666667,36.2222222222,,,,5.7,,0.0714285714286,,,6.9,,,1.33333333333,,4.125,,0.125,,0.125,1.32,0.242424242424,0.111111111111,0.444444444444,,,262.111111111,,0.6,6.26865671642,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,0.142857142857,,8.14285714286,1.14285714286,,,,0.125,,,,,,,0.133333333333,,,,8.28571428571,0.142857142857,,,,,,,,,,,,,,,0.222222222222,,0.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5555555556,,,0.333333333333,0.428571428571,,,,,,0.666666666667,,,,0.0833333333333,,,,3.75,0.2,1.4,1.5,,2.63636363636,,,,,,,0.125,9.11111111111,,,,,,,0.25,38.0,,,,,,11.3333333333,0.5,0.4,3.0,,,1.0,,,,,,1.6,,,,,,0.25,,,,,,,1.0,,,,,,34.0,,,,,,,,1.0,,,0.5,,,4.0,,,,,,,,,,,,,,,37.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.5,,,,,,,,,,,,,,,,,,0.377777777778,1.45588235294,,4.0,,,,,0.5,,,,,,,,,,0.444444444444,,,,,0.21476121563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,0.333333333333,,,,
